"","alcohol_impaired_driving_deaths","uninsured","mental_health_providers","high_school_completion","some_college","unemployment","children_in_poverty","income_inequality","children_in_single_parent_households","social_associations","injury_deaths","severe_housing_problems","food_insecurity","drug_overdose_deaths","high_school_graduation","disconnected_youth","reading_scores","math_scores","school_segregation","school_funding_adequacy","gender_pay_gap","median_household_income","living_wage","children_eligible_for_free_or_reduced_price_lunch","residential_segregation_black_white","child_care_cost_burden","child_care_centers","homicides","suicides","firearm_fatalities","motor_vehicle_crash_deaths","juvenile_arrests","voter_turnout","census_participation","population","percent_below_18_years_of_age","percent_65_and_older","percent_non_hispanic_black","percent_american_indian_or_alaska_native","percent_asian","percent_native_hawaiian_or_other_pacific_islander","percent_hispanic","percent_non_hispanic_white","percent_not_proficient_in_english","percent_female","percent_rural"
"262","0.1538461538","0.0977675135",NA,"0.9297959184","0.7853773585","0.0190294957","0.205","3.791104","0.0872641509","0",NA,"0.0546583851","0.086",NA,NA,NA,NA,NA,"0.0434401065","5626.156","0.863082464","62891",NA,"0.3031358885",NA,"0.2689256014","10.810810811",NA,NA,NA,NA,NA,"0.8383763838","0.511","1732","0.2453810624","0.2234411085","0.0109699769","0.0178983834","0.0213625866","0.0005773672","0.1299076212","0.808891455","0.0211442786","0.4849884527","1"
"263","0.4","0.0825388178","0.0004275788","0.9662436216","0.7238297872","0.0293688139","0.104","4.2000842263","0.1446654611","3.175947491","87.662540961","0.1084474886","0.084",NA,NA,NA,"2.907854173","2.787351477","0.0414628092","5043.427","0.9709143311","90350",NA,"0.1896551724","39.614314718","0.2614277809","31.141868512",NA,"32.830727706","31.308050343",NA,"10","0.8299112801","0.596","9355","0.1354355959","0.2300374131","0.0092998397","0.0147514698","0.0142169963","0.0008551577","0.0849812934","0.8630678781","0.0090889181","0.4748262961","1"
"264","0.6","0.1108333333","0.0005277741","0.8977501004","0.5701702877","0.0319818685","0.23","4.6806315688","0.1252598753","3.9411455596","156.15704938","0.1692546584","0.113",NA,"0.8868811881",NA,"3.392976487","3.237726217","0.101520927","-551.0416667","0.7884057971","49141",NA,"0.5607353907",NA,"0.2745365377","7.8895463511",NA,"33.960550537","37.180249851","17.666908114","5","0.7294612795","0.431","7579","0.253067687","0.2010819369","0.0075207811","0.0464441219","0.0110832564","0.0021110965","0.50112152","0.4599551392","0.0128494775","0.4909618683","1"
"265","0.3076923077","0.1356382979","0.0002775465","0.883454337","0.6565349544","0.0414565826","0.347","6.0684440907","0.3755942948","8.275862069","183.85249777","0.1790123457","0.152",NA,NA,NA,"2.503467066","2.214468673","0.013351886","-12420.125","0.6789473684","36970",NA,"0.8073593074",NA,"0.3675953476","28.571428571",NA,NA,NA,NA,NA,"0.6933774834","0.277","3603","0.1831806828","0.2817096864","0.0210935332","0.0610602276","0.0147099639","0.0033305579","0.5800721621","0.3516514016","0.0356294537","0.4768248682","1"
"266","0.5714285714","0.0620124805",NA,"0.8103078024","0.3352176371","0.0379562044","0.314","5.6249733797","0.2904761905","6.6533599468","118.89798553","0.1302816901","0.161",NA,NA,NA,NA,NA,"0.0124000112","-4254.905","0.9168277782","49785",NA,"0.7047146402",NA,"0.3902982826","6.0975609756",NA,NA,NA,NA,"0","0.3664921466","0.587","5614","0.1216601354","0.1339508372","0.1015318846","0.0372283577","0.0147844674","0.0003562522","0.3320270752","0.5203063769","0.0115885185","0.27039544","1"
"267","0.4","0.094466524","0.0009372071","0.9693688936","0.6382660688","0.0294244916","0.185","4.2158436141","0.0331753555","29.732408325","135.3287693","0.119047619","0.083",NA,NA,NA,"3.204295876","3.32164652",NA,"-492.4072","0.7766072437","67766",NA,"0.4155124654",NA,"0.2510403447","95.238095238",NA,NA,NA,NA,NA,"0.8717026379","0.401","5335","0.1469540769","0.3388940956","0.0093720712","0.0127460169","0.006185567","0.0001874414","0.0562324274","0.9010309278","0.0006243496","0.4970946579","1"
"268","0.3703703704","0.1188026608","0.0021517625","0.900039303","0.5016383211","0.0361391357","0.202","4.600866158","0.2580750943","13.265531727","135.12557026","0.1963340122","0.132","34.082436894","0.84",NA,"3.154494788","2.982201044","0.0528120032","-3.693359","0.7948146497","53910",NA,"0.4256266104",NA,"0.3403635689","7.1123755334",NA,"29.04508358","30.885844631","15.289669743","8.6206896552","0.8047361861","0.655","31602","0.1913486488","0.2792861211","0.0058857034","0.0152838428","0.009714575","0.0009809506","0.1578697551","0.8044427568","0.0125515992","0.4971204354","0.7374663418"
"269","0.3529411765","0.1090440728","0.0074139294","0.9054850404","0.8033157525","0.0309078582","0.167","4.8850229055","0.2620621981","10.654102884","94.344739349","0.1787979357","0.105","38.542699608","0.7296097623","0.0845808118","3.072303837","2.953863267","0.2028138457","-5382.865","0.8887705859","87619",NA,"0.5954598695","54.893702029","0.3737203118","10.494529974","7.7450296021","19.935334398","14.57448214","10.179181763","8.775862069","0.7511591757","0.674","713252","0.1799476202","0.1247819845","0.0898686579","0.0177118326","0.0423609047","0.0023582128","0.2878519794","0.5491565393","0.0420286617","0.4938324744","0.0001453484"
"270","0.3333333333","0.078542971",NA,"0.9528054536","0.7094594595","0.0296167247","0.163","4.3534840436","0.2307692308","0","140.33118159","0.0311827957","0.092",NA,NA,NA,NA,NA,NA,"1087.788","1.0982224248","56695",NA,"0.4624505929",NA,"0.5248434606","57.142857143",NA,NA,NA,NA,NA,"0.905625","0.414","2455","0.1710794297","0.2452138493","0.016293279","0.0309572301","0.0052953157","0.000814664","0.083910387","0.8452138493","0.0737306843","0.4541751527","1"
"271","0.3163265306","0.0433153533","0.0017926104","0.9789274946","0.8706351881","0.0250383707","0.024","3.3509734614","0.1106844646","6.2603322583","56.680930704","0.1135072846","0.056","11.286953207","0.91","0.0353040859",NA,NA,"0.0681375644","2710.163","0.671890722","140768",NA,"0.1135089595","52.894627518","0.2728532053","10.787706086","1.1618315112","15.388780658","8.6982772294","4.9792779051","7.2828507795","0.9471628668","0.784","375988","0.2311589732","0.1401081949","0.0170138409","0.0056411375","0.0624727385","0.0011968467","0.1002399013","0.7921210251","0.0081844451","0.495260487","0.0901452045"
"272","0.4736842105","0.1420807291","0.0026951253","0.9239633064","0.7202336636","0.0261834277","0.075","4.4833956145","0.182685635","8.7928652179","64.235632267","0.2298419502","0.074","9.0479723494","0.84",NA,"2.983420248","2.851656734","0.1350926938","-125.3945","0.8056025652","105813",NA,"0.285106383","77.796656322","0.3471974143","20.272631947",NA,"20.011120813","10.524482123","6.2639961163","8.275862069","0.7693729373","0.413","55285","0.2012480781","0.1469838112","0.0091887492","0.0135118025","0.0155557565","0.0011938139","0.29512526","0.6639413946","0.0528484482","0.4700009044","0.1851034433"
"273","0.2916666667","0.0818527635","0.0011511205","0.9671571203","0.7351274788","0.0242242617","0.071","3.528725976","0.1431908013","5.5293423769","75.886215757","0.1259217243","0.051","23.40766293","0.8680825243",NA,"3.099506789","2.980636881","0.0364496812","1204.05775","0.7718089532","120394",NA,"0.2210593086",NA,"0.2345797963","9.865470852",NA,"21.795176012","12.021578734","13.656724571","5","0.9337432366","0.736","27799","0.2092881039","0.1905464225","0.0122306558","0.009460772","0.0112593978","0.002158351","0.0924133962","0.8583042555","0.0057634612","0.4884348358","1"
"274","0.3937823834","0.0768152025","0.0043520708","0.9480123793","0.759219565","0.0325527983","0.103","4.0331372345","0.2208140627","8.578781813","107.53769514","0.1605715808","0.096","36.769750021","0.7398564295","0.0665934683","3.246061105","3.146246805","0.0772418794","-957.7575533","0.8222236892","82248",NA,"0.3356953796","45.434436537","0.3603491878","7.400752909","7.0933090549","26.985992418","21.474202621","13.622377617","13.189542484","0.7287488098","0.724","740567","0.2295443896","0.1404801996","0.0594571457","0.0141405167","0.0338726948","0.0041373704","0.1892846967","0.6702742628","0.011262456","0.4904134265","0.102504809"
"275","0.3333333333","0.0892943803","0.0038693295","0.8983861641","0.4346571999","0.0471193273","0.202","4.6224237779","0.2293228306","8.8600712833","115.3780707","0.135530086","0.126","29.580303645","0.8515384615",NA,"2.972495811","2.765526236","0.0211878896","288.834","0.8202065734","57275",NA,"0.4537747275","66.022856552","0.3293059799","9.7336065574","5.0733396004","36.881023074","31.542206377","13.727860095","6.7567567568","0.6472584526","0.655","49621","0.1572318172","0.2275447895","0.0383103928","0.0185808428","0.009491949","0.0009068741","0.1390741823","0.7848088511","0.0070074109","0.4202656133","0.4945340117"
"276","0.3859649123","0.1565056188","0.0028102969","0.8929972396","0.6380090498","0.030029447","0.103","3.7676919101","0.196113307","10.295844661","91.217874723","0.1343525596","0.078","17.525795781","0.8343252769","0.1055673867","2.957771382","2.750267793","0.0374701915","-1010.277033","0.7756378272","86566",NA,"0.392553622","73.234200743","0.3280618257","8.0882352941","2.8676713075","22.808403794","14.594859956","14.816301755","10","0.7981404959","0.66","62271","0.2397584751","0.1502304443","0.0072746543","0.0173596056","0.0100046571","0.0019431196","0.3054873055","0.6596168361","0.0621750884","0.484736073","0.3211639783"
"277","0","0.0617231936","0.0006790019","0.9443967368","0.7088873338","0.0274459975","0.084","4.6568286762","0.3686723973","5.1081219138","82.007544694","0.1678321678","0.086",NA,NA,NA,"3.376442742","3.477851878","0.0149779838","2095.608","0.5864906002","89805",NA,"0.2402745995",NA,"0.2765881632","27.52293578",NA,NA,NA,NA,NA,"0.8414070352","0.544","5891","0.1373281277","0.2055678153","0.012731285","0.0164657953","0.0173145476","0.002546257","0.0779154643","0.8523170939","0","0.4746223052","1"
"278","0.1818181818","0.1083755541","0.0017756357","0.9466301461","0.6301500357","0.0267799527","0.087","4.0341349007","0.1140613313","12.610340479","88.196947619","0.135391924","0.083",NA,"0.8802919708",NA,"3.045777276","2.86284429","0.0183575763","1769.02206","0.7880973692","88059",NA,"0.2805241215","66.159751956","0.2776093301","32.928942808",NA,"25.362916535","17.89503285","14.834456734","3.8461538462","0.7896","0.331","15769","0.1532754138","0.2103494197","0.0102099055","0.0093220876","0.0110977234","0.0012048957","0.1017819773","0.8586467119","0.0072983015","0.4636311751","0.6832092639"
"279","0.3333333333","0.0830837256","0.0029536109","0.9832149201","0.7907169499","0.0246675997","0.093","4.470586468","0.1623352166","12.730744749","78.593636227","0.1992673993","0.087",NA,"0.975",NA,"2.907240822","2.455009506","0.0839280196","3193.591","0.6877497363","88855",NA,"0.2595479345",NA,"0.2585223116","23.219814241",NA,"25.891922336","16.181042753","12.60546573","7.8571428571","0.8070681572","0.394","17267","0.1572363468","0.14640644","0.0061967916","0.0299415069","0.0093820583","0.0004053976","0.104013436","0.8571842242","0.0065689435","0.4591996294","0.5727627379"
"280","0","0.1478743068","0.0025806452","0.9847522236","0.9263157895","0.0251141553","0.162","5.0389913943","0.1188118812","0",NA,"0.2533333333","0.093",NA,NA,NA,NA,NA,NA,NA,"0.7878069303","70675",NA,"0.3636363636",NA,"0.272430138","57.142857143",NA,NA,NA,NA,"0","0.9503759398","0.215","775","0.1329032258","0.3432258065","0.0129032258","0.0129032258","0.0077419355","0","0.064516129","0.8825806452","0","0.4851612903","1"
"281","0.1578947368","0.0871244635","0.0015532335","0.9290972491","0.5914760915","0.0607287449","0.294","5.8323158779","0.395412844","8.6705202312","160.57925316","0.1374795417","0.148",NA,NA,NA,"2.968333666","2.798454096","0.176864402","-2378.1765","0.8208138547","47968",NA,"0.6954102921",NA,"0.3013467312","19.801980198",NA,"27.234550596","40.874718986","33.741037537","40","0.780513729","0.413","7082","0.1598418526","0.3117763344","0.0100254165","0.0543631742","0.0101666196","0.0031064671","0.3234961875","0.6262355267","0.0066960889","0.4939282689","1"
"282","0.4","0.1823587711","0.0046082949","0.8568773234","0.6614785992","0.0212765957","0.191","4.701902439","0.2702702703","0",NA,"0.1417322835","0.112",NA,NA,NA,NA,NA,NA,"-1505.527","0.7066552302","62439",NA,"0.3662790698",NA,"0.398757187","50",NA,NA,NA,NA,"0","0.7856502242","0.334","1302","0.1774193548","0.2634408602","0.0030721966","0.0299539171","0.0023041475","0","0.1390168971","0.8325652842","0.0021536253","0.4715821813","1"
"283","0.3377777778","0.0697362633","0.0044381343","0.9522836281","0.7848433985","0.027826087","0.068","3.9332374344","0.2048216812","7.6779604576","87.189128009","0.1335123687","0.082","24.344907189","0.86","0.0637895851","3.315907776","3.249564271","0.1174897864","2163.999","0.797636595","102413",NA,"0.297046509","61.504202584","0.3256910744","12.217069288","3.0956286751","19.355495452","13.548962953","8.642995261","6.3793103448","0.8402257774","0.785","576143","0.1825848791","0.1801462484","0.0133161385","0.0122990299","0.0331376065","0.0012930818","0.1599568163","0.768534895","0.0111886871","0.495793579","0.0714844487"
"284","0","0.0817263545",NA,"0.911827957","0.7035714286","0.0178173719","0.203","4.0064745011","0.1015384615","0",NA,"0.1219512195","0.091",NA,NA,NA,"3.56260274","3.704663184","0.0510741223","-4159.25","0.68864","55573",NA,"0.5058365759",NA,"0.2877116585","19.35483871",NA,NA,NA,NA,"0","0.86","0.523","1424","0.2373595506","0.2556179775","0.0049157303","0.0105337079","0.0070224719","0.0021067416","0.0941011236","0.8672752809","0.0269607843","0.4957865169","1"
"285","0.2352941176","0.1349917688","0.0017238902","0.8774489371","0.6352941176","0.019436346","0.168","3.8318679785","0.1750414136","11.510791367","149.34204965","0.1059602649","0.1",NA,NA,NA,"2.532535604",NA,"0.0987809611","-2473.43284","0.8071860206","56720",NA,"0.5376811594",NA,"0.3228138223","12.738853503",NA,"47.472482386","30.995519739","29.159052914","5.5555555556","0.7575342466","0.58","6961","0.2511133458","0.2127567878","0.007182876","0.017669875","0.007182876","0.0021548628","0.1913518173","0.7697169947","0.0120170368","0.4928889527","1"
"286","0.3333333333","0.1524547804","0.0006824075","0.9427596664","0.6474628005","0.0258531541","0.166","3.6457779339","0.0858299595","6.7503712704","99.685606932","0.1190839695","0.085","51.01823902","0.725",NA,"2.387317008","2.334018829","0.0247913994","-5276.115","0.725821379","71326",NA,"0.4766633565",NA,"0.428483302","10.204081633",NA,"29.92669831",NA,NA,"12.857142857","0.6612687813","0.516","7327","0.1999454074","0.1534052136","0.009144261","0.029343524","0.010782039","0.000818889","0.3491196943","0.607069742","0.0472496474","0.4598061963","0.389725659"
"287","0.4545454545","0.1102345713","0.0052820323","0.9583549976","0.75046478","0.0299828207","0.132","4.7154394445","0.2043615552","9.6","79.378074566","0.1373420683","0.091","13.60664951","0.8166666667","0.0489699426","3.030512827","2.659329393","0.0673900278","2332.9213333","0.82803214","79358",NA,"0.2289811321",NA,"0.3330729101","17.034456059","4.6006977725","22.631953484","22.425195953","12.524121714","4.4","0.7910179641","0.6","56607","0.1727878178","0.2082957938","0.0056353455","0.0765806349","0.0088681612","0.0009716113","0.1308318759","0.7829773703","0.0034953924","0.4925715901","0.6564578166"
"288","0.3212121212","0.0778997813","0.0049294123","0.9632674567","0.8213486802","0.0271494715","0.09","4.4453015428","0.1620435575","8.881950057","71.800779326","0.1607854827","0.09","17.409664216","0.8380415264","0.0420750552","3.405222225","3.31563311","0.0610109086","2443.9797","0.7707558688","88338",NA,"0.2726734756","62.595682949","0.3526455206","12.347867187","1.6748885995","21.392138437","12.39887869","9.6816731238","7.7846153846","0.8235760568","0.694","366778","0.180864174","0.1746669648","0.0110748191","0.0115982965","0.0248161013","0.0011423804","0.1273631461","0.8089307428","0.009757733","0.499135717","0.1024407769"
"289","0.3529411765","0.1094517587","0.0019543519","0.8849891499","0.5723663645","0.0464273955","0.238","5.1346123016","0.3211706575","7.5172555183","161.82572614","0.1548148148","0.157","61.984894052",NA,NA,"3.178077276","3.066140703","0.1311142827","-1481.5516","0.8929996211","49097",NA,"0.5929487179",NA,"0.3228506833","10.174418605","10.9495227","38.488149335","33.195020747","23.88986771","16.923076923","0.7004839419","0.507","14327","0.1814057374","0.26097578","0.0154952188","0.0403434076","0.0146576394","0.0010469742","0.405039436","0.5387729462","0.016356499","0.4823759336","0.4281690141"
"290","0.2","0.0921891605","0.0019963702","0.8874613371","0.3802660754","0.028584392","0.181","6.2810157195","0.15625","10.548523207","109.83170948","0.1221122112","0.105",NA,NA,NA,"3.117516598","2.971614186","0.075685139","-3250.791","0.9465105406","54345",NA,"0.4090909091",NA,"0.2967522311","12.903225806",NA,NA,NA,NA,"22","0.6136574074","0.534","5510","0.2025408348","0.1845735027","0.0490018149","0.0188747731","0.0136116152","0.0052631579","0.15353902","0.7515426497","0.0110694184","0.4248638838","1"
"291","0.3461538462","0.1120545657","0.003457715","0.91071666","0.5564929694","0.027695934","0.177","4.2610490246","0.226794024","9.7733513287","100.6459641","0.1234939759","0.103","22.772126917","0.8628531073",NA,NA,NA,"0.0599932607","2436.40725","0.7924891766","58976",NA,"0.4501557632",NA,"0.2847768584","6.4516129032",NA,"23.9438574","21.044156129","16.965852958","22.777777778","0.5977298524","0.683","20823","0.179897229","0.1957931134","0.0352014599","0.0183450992","0.0099409307","0.0015847861","0.1735580848","0.7587763531","0.0118704679","0.4407145944","0.429672984"
